Time,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,OT
2024-07-01 10:04:00,0.401451375952635,0.463527869615514,0.573450270102833,0.427055546175924,0.59576618516275,0.427452304575384,0.249595298276447,0.182118524774775,0.00252936551902581,0,0.450468505173671,0.999874842771231,0.438164299401845,0.576475369689138,0.428571428571427
2024-07-01 10:05:00,0.401820221542497,0.462946610902337,0.597303396794167,0.457470876245146,0.489834761084405,0.317576959873938,0.248823483224717,0.18248170045045,0.00268029814999718,0,0.448740274300396,0.999872756817418,0.442670208211229,0.568690795027043,0.428571428571427
2024-07-01 10:06:00,0.401464226762659,0.472229067270856,0.570635209699874,0.433016770780573,0.470577416617031,0.292908998818166,0.248876942275919,0.182553490990991,0.00262390573842546,0,0.44701204342712,0.999870670863605,0.425509097030839,0.559968319803249,0.428571428571427
2024-07-01 10:07:00,0.402603300689542,0.473428662043977,0.54553453810203,0.410628060104677,0.450334679249549,0.263381450841353,0.242264725880362,0.176435810810811,0.00265707774523235,0,0.445283812553845,0.999874842771231,0.411899922268916,0.548807303119041,0.428571428571427
2024-07-01 10:08:00,0.403148503140382,0.478836250464893,0.508116700762824,0.373871630367494,0.407674253404583,0.224905734706511,0.223624222964338,0.158333333333333,0.0108837354333425,0.0565894433129667,0.443555581680569,0.988110063266979,0.407015749897121,0.535353640617347,0.428571428571427
2024-07-01 10:09:00,0.402843638179155,0.482500062746279,0.483169206575055,0.348027463560133,0.340222084612179,0.188638921717598,0.203533643284457,0.13714527027027,0.0191103931214527,0.0995530663045938,0.441827350807293,0.87659497243412,0.395861131548428,0.526912535562063,0.428571428571427
2024-07-01 10:10:00,0.405890100419511,0.48701323147901,0.465489129509798,0.32744386290731,0.283850523996173,0.183656930609488,0.209308891409632,0.144362331081081,0.0273370508095628,0.0670089386739081,0.440099119934018,0.803177742038435,0.383413766299626,0.519628174532874,0.428571428571427
2024-07-01 10:11:00,0.404170552669592,0.489595526076213,0.469036037538677,0.33161967471439,0.238721553951105,0.152619730992177,0.22266028944735,0.158362894144144,0.00242653229792443,0,0.44881160783334,0.74956038523395,0.3628545181712,0.516970789608062,0.428571428571427
2024-07-01 10:12:00,0.403954002849599,0.49130735865545,0.454329304200125,0.314684281614047,0.200844670694854,0.115933648488941,0.227396427264784,0.16423704954955,0.00477013457883162,0.00204938900203666,0.44887406294373,0.74956038523395,0.338078254833252,0.514771933846747,0.428571428571427
2024-07-01 10:13:00,0.4041000099252,0.491457949725399,0.445073984689067,0.301079126568743,0.175620974695313,0.086401879678091,0.222698713140402,0.158286880630631,0.040008757409797,0.0893839103869654,0.448888758263821,0.749583330725891,0.322255614719856,0.51412582457091,0.428571428571427
2024-07-01 10:14:00,0.403430400696459,0.489093555843048,0.452668180286408,0.307497608194046,0.177404468351846,0.0876892340593168,0.226071645152183,0.160875563063063,0.00757980355537569,0.0198164177415705,0.448934681139108,0.74956038523395,0.320665660734995,0.517637741118603,0.428571428571427
2024-07-01 10:15:00,0.40517127532259,0.489038795453975,0.477181671812293,0.338164781360797,0.182594654243517,0.0936180989363498,0.232478378319682,0.167709740990991,0.0250448651392063,0.0376159764652636,0.406713189600857,0.74956038523395,0.338942857261621,0.518304692629143,0.428571428571427
2024-07-01 10:16:00,0.387199280792113,0.444861992411123,0.4876283711795,0.337936856322809,0.193349610314229,0.0979008385390286,0.242655645192277,0.171238738738739,0.0229870949836186,0.208824111789998,0.338600380976173,0.74956038523395,0.355517867757396,0.530226450880063,0.428571428571427
2024-07-01 10:17:00,0.366138990533328,0.405314153507061,0.49210115155373,0.331970003939445,0.186200449838608,0.088032528560977,0.268359425248376,0.190292792792793,0.0209293248280308,0.152892339895904,0.338600380976173,0.749562471187763,0.379103224385114,0.537625444200127,0.428571428571427
2024-07-01 10:18:00,0.345620074824525,0.386598079279353,0.431475234616733,0.270129157521526,0.120538523969176,0.0189093364848894,0.256149043834751,0.180478603603604,0.018871554672443,0.0377545824847251,0.338600380976173,0.74956038523395,0.408266929372789,0.530705822278265,0.428571428571427
2024-07-01 10:19:00,0.32478344334447,0.363863391082727,0.369557521521426,0.220497777027407,0.0592703705516007,0,0.199549273374552,0.125633445945946,0.00267863954965684,0,0.338600380976173,0.818720183897688,0.41262735219663,0.524703258683396,0.428571428571427
2024-07-01 10:20:00,0.303403796785493,0.344802782740438,0.344679808153804,0.204666835500028,0.0188861348132225,0,0.169456839333833,0.0970636261261261,0.00625458188344021,0.00580165195745644,0.338613239381254,0.999876928725044,0.423515939028902,0.517939953521816,0.428571428571427
2024-07-01 10:21:00,0.282481584379102,0.324277904411177,0.337107738182363,0.198595869210423,0.0108426965344204,0,0.179173021889811,0.100016891891892,0.0596714644445845,0.0822527721203892,0.309145448767522,0.999895702309359,0.437769408869657,0.509540532935941,0.428571428571427
2024-07-01 10:22:00,0.261084438844772,0.298553070802901,0.367472606773165,0.201481512746919,0.00417442129258576,0,0.217815562932162,0.128619087837838,0.0329580473629913,0.0717526589726182,0.230042377629314,0.999899874216985,0.446567154252555,0.505778509571796,0.428571428571427
2024-07-01 10:23:00,0.240310967728882,0.277937495579239,0.428209151839661,0.233341775001407,0.00457094069588311,0,0.25045899607243,0.153015202702703,0.0346962605196727,0.0704910613260919,0.184562198860745,0.999881100632669,0.471761170206133,0.498160672787336,0.428571428571427
2024-07-01 10:24:00,0.219681316316674,0.25901549947179,0.452540532444677,0.247869885756092,0.01310538810813,0,0.304633062084335,0.186804617117117,0.0549029884660932,0.0726083389907219,0.119902790457594,0.99994785115468,0.495311194523076,0.489344407507373,0.428571428571427
2024-07-01 10:25:00,0.198887612010531,0.217902996534124,0.464527515768763,0.251556080814902,0.00653328991305257,0,0.345728037100582,0.187017173423423,0.0615456828291741,0.0707329146865807,0.119888095137502,0.999943679247054,0.51305632801686,0.478485603226378,0.428571428571427
2024-07-01 10:26:00,0.177361411532973,0.215674362783014,0.524687092590639,0.289082109291463,0.00254784808076172,0,0.583448743628767,0.314303209459459,0.0538887543579724,0.0655620615523874,0.11989727971256,0.999941593293241,0.544768116122757,0.463802248877124,0.428571428571427
2024-07-01 10:27:00,0.157580187003894,0.19817841847433,0.514323789813362,0.278461083910181,0.00242467396824807,0,0.629054326090189,0.349612894144144,0.0462318258867707,0.0624462548087803,0.119930344182766,0.999926991616552,0.568966592260977,0.447461936868871,0.428571428571427
2024-07-01 10:28:00,0.139604911415539,0.187630768949947,0.379027289406591,0.182369576228263,0.00250229053229777,0,0.408383715704766,0.19953125,0.0101390238805277,0.0166143358225843,0.119917485777685,0.999939507339428,0.5563612707993,0.4296209839619,0.428571428571427
2024-07-01 10:29:00,0.136635007192352,0.207732395105334,0.281519656065655,0.163488378636952,0.00271489242512954,0,0.191039260661322,0.107152308558559,0.00214622884040616,0,0.119902790457594,0.99994785115468,0.508377914396046,0.400754488896299,0.428571428571427
2024-07-01 10:30:00,0.13131723263548,0.234755506271205,0.244192023201272,0.149057347065113,0.00295449138371773,0,0.0150854760110861,0.016204954954955,0.00224906206150754,0,0.119888095137502,0.999960366877557,0.454972087474488,0.363311414249835,0.428571428571427
2024-07-01 10:31:00,0.110922450283087,0.215787876506196,0.255615654050521,0.149060160954471,0.00301017283184034,0,0.00162883046631328,0,0.00215286324176754,0,0.119921159607708,0.9999186478013,0.378675079913373,0.348294584145312,0.428571428571427
2024-07-01 10:32:00,0.0903149460115597,0.200918149190117,0.233910415042703,0.12963728966177,0.00277057387325215,0,0.0259560399539584,0.0207291666666667,0.0019886618080734,0,0.119889932052514,0.999962452831369,0.330016252862956,0.33016183995248,0.428571428571427
2024-07-01 10:33:00,0.0692582102321428,0.191688171527792,0.208908457775796,0.10630311216163,0.00266596024344604,0,0.0813596641435109,0.0589442567567567,0.00210310523155719,0,0.119908301202628,0.999956194969931,0.31059803053543,0.311653935534968,0.428571428571427
2024-07-01 10:34:00,0.0482083099899735,0.175095773638805,0.232586281431154,0.115531262310766,0.00249554126585866,0,0.111037790537414,0.0562035472972973,0.00223745185912512,0,0.119869725987388,0.999887358494108,0.299314553170971,0.299784282870809,0.428571428571427
2024-07-01 10:35:00,0.0270200584739197,0.160187257713799,0.281128202684349,0.138017052169509,0.00301523478166967,0,0.113917896920926,0.0545791103603603,0.0022440862604865,0,0.119917485777685,0.999908218032236,0.323030847185677,0.284527767067185,0.428571428571427
2024-07-01 10:36:00,0.0101587020353768,0.146819448152179,0.324395715117249,0.137554167370139,0.0620341951584137,0,0.06795313645924,0.0517806869369369,0.00229550287103719,0,0.119945039502857,0.999939507339428,0.38729824211362,0.268875248804177,0.428571428571427
2024-07-01 10:37:00,0.00580938639569508,0.154302797571377,0.382689931478639,0.156827902526873,0.14423182380365,0.00335978389329731,0.0728613455977307,0.0542609797297297,0.0170939497576785,0.0575200837293505,0.119906464287617,0.999977054508059,0.475408711700814,0.241624026928167,0.428571428571427
2024-07-01 10:38:00,0.00750377936854403,0.165939950670016,0.398126810471889,0.170634250661264,0.229615106208144,0.0468758793404243,0.0845755601923858,0.056981981981982,0.0318923966443198,0.115040167458701,0.119906464287617,0.999954109016118,0.54370191168585,0.222688856699215,0.428571428571427
2024-07-01 10:39:00,0.0101972544654513,0.184848827100916,0.380251006715979,0.16449575102707,0.246257109930364,0.0903919747875513,0.0967525296990088,0.0578279842342342,0.0466908435309611,0.171836105453723,0.119902790457594,0.999983312369497,0.557458650804537,0.212038474765264,0.428571428571427
2024-07-01 10:40:00,0.0105814116587469,0.193035505267265,0.372895087089868,0.162993134109967,0.187197653954986,0.0278786088131015,0.139494711730419,0.0617820945945946,0.0614892904176024,0.0483466281964245,0.119924833437731,0.999991656184749,0.506382678022887,0.206994653966798,0.428571428571427
2024-07-01 10:41:00,0.0113729668719788,0.202477109016526,0.367542387593311,0.156860262254488,0.182702642506543,0.0121489673026057,0.136643005467859,0.0597747747747748,0.0600280635177586,0.0528668816474316,0.119902790457594,0.999979140461872,0.430125159514991,0.19877239237591,0.428571428571427
2024-07-01 10:42:00,0.00978657538763652,0.215115920898618,0.383117126255629,0.163467274466768,0.189379354331426,0.0371250492430638,0.120155899958068,0.059115990990991,0.00198534460739271,0.0415761484498755,0.119882584392468,0.999991656184749,0.402250044684981,0.182348711428839,0.428571428571427
2024-07-01 10:43:00,0.0100580829270973,0.220914817933115,0.41616430149399,0.184823287748326,0.206638915932825,0.0626540604423434,0.112140383468457,0.0596269707207207,0.0332416680211903,0.0302854152523195,0.11989727971256,0.999987484277123,0.409588773470007,0.165289342323284,0.428571428571427
2024-07-01 10:44:00,0.0103645884172642,0.226178660332715,0.436392229480184,0.199890258315043,0.225476118564364,0.0789324103776239,0.110352846443887,0.0597170608108108,0.0937109192294807,0.0599230595157276,0.119911975032651,0.999958280923744,0.419251121281274,0.15297158161298,0.428571428571427
2024-07-01 10:45:00,0.0110027541746675,0.230723202205018,0.440750977782468,0.204799088299848,0.258350108072629,0.103833924250098,0.112093606798655,0.0599817004504504,0.0658613609147513,0.0609258316361168,0.119924833437731,0.999956194969931,0.429478786064937,0.144665951083275,0.428571428571427
2024-07-01 10:46:00,0.0105518821378388,0.233956346843178,0.436465414242776,0.201561708593618,0.291112734684649,0.117370139006134,0.111846358686845,0.0598423423423423,0.077934312792121,0.061220015840688,0.119904627372605,0.999989570230936,0.428385562802143,0.139465813524526,0.428571428571427
2024-07-01 10:47:00,0.0127988599417556,0.239365076105532,0.4835929974096,0.239263605155045,0.302195030177658,0.117869604367156,0.114509287674849,0.0598831644144144,0.0698055125240912,0.061795655125594,0.119886258222491,0.999968710692808,0.423773657060435,0.134859679654853,0.428571428571427
2024-07-01 10:48:00,0.0135611590555692,0.243169782304637,0.514696521511214,0.265493274804435,0.308061830029849,0.118438010017446,0.140077749507592,0.0623690878378378,0.0529955980746967,0.0609795768273365,0.11991013811764,0.99994785115468,0.429289654283731,0.129847122208443,0.428571428571427
2024-07-01 10:49:00,0.0107022639572782,0.243222831431551,0.518105569871025,0.26638527773088,0.355775769121094,0.12018965614272,0.166372920317614,0.0713231981981982,0.0556277968148239,0.0605637587689523,0.11991013811764,0.999981226415685,0.432714810057654,0.131243551933638,0.428571428571427
2024-07-01 10:50:00,0.0125683656257784,0.244300926591417,0.532197891598049,0.274016545669424,0.411404910428798,0.147136867578367,0.208862842451164,0.0980433558558558,0.0672064857907709,0.0604392962208645,0.119913811947663,0.999981226415684,0.429445532125384,0.134369887139299,0.423015873015872
2024-07-01 10:51:00,0.0125544211297939,0.244930671065751,0.545616232720737,0.281367831616861,0.453439341811537,0.176174798806911,0.254349812642731,0.132453547297297,0.0924736033755835,0.0588806856754922,0.119917485777686,0.999979140461872,0.431617430052417,0.137152325472337,0.39047619047619
2024-07-01 10:52:00,0.0118943816531993,0.24247329860612,0.538924081871624,0.276086161292138,0.484958416082152,0.206258089931904,0.255769818690287,0.133288288288288,0.134220573942062,0.0665747341027382,0.119864215242353,0.999945765200867,0.445987288681606,0.140820558780312,0.380952380952381
2024-07-01 10:53:00,0.0139166069924264,0.241567470503545,0.548072177195628,0.280938713489786,0.517938706536833,0.234091676515279,0.233101510385256,0.116800394144144,0.156362059185495,0.0641005695104473,0.119915648862674,0.999956194969931,0.447151176565949,0.147563021707187,0.380952380952381
2024-07-01 10:54:00,0.0128915498268286,0.241671287074495,0.575530078937426,0.293937475378468,0.505091477869999,0.221447464685689,0.225929644547427,0.108759853603604,0.178503544428927,0.0616264049181565,0.11991013811764,0.999926991616552,0.432301214184468,0.154545170333163,0.380952380952381
2024-07-01 10:55:00,0.0127871028176904,0.241789364163432,0.6069110243484,0.314280488491192,0.486471939081121,0.203811413135236,0.221014753027536,0.105164695945946,0.116816880570824,0.0591522403258656,0.119911975032651,0.999956194969931,0.418482123929119,0.161569003428548,0.380952380952381
2024-07-01 10:56:00,0.0131135680766192,0.244723608344571,0.601914036837465,0.314055377342563,0.480627074344857,0.198079520513253,0.218749425732848,0.10444115990991,0.0797537973654793,0.0577081918986196,0.119895442797548,0.999974968554246,0.412226226550777,0.163017538740504,0.380952380952381
2024-07-01 10:57:00,0.0134400333355479,0.249397065299482,0.601391531671983,0.313522145309246,0.486065295778165,0.204631661883055,0.212633376156261,0.100061936936937,0.0354990230843995,0.0441134872143019,0.119906464287617,0.999981226415685,0.405427874283482,0.165362290144749,0.380952380952381
2024-07-01 10:58:00,0.0137664985944768,0.244618080511462,0.624734066996395,0.322751702403061,0.495763991651157,0.210625246215319,0.209953741214757,0.0971185247747747,0.00160884233013445,0,0.119882584392468,0.999924905662739,0.386475207109692,0.17426192436353,0.380952380952381
2024-07-01 10:59:00,0.0156320534199968,0.244053363999151,0.652588528033168,0.339926276098824,0.514758114727406,0.226451966908661,0.208363334441495,0.0951745495495495,0.00152425371277686,0,0.119860541412331,0.999931163524177,0.383665249217493,0.180670911535135,0.380952380952381
